PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
0799999024,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,7,U,33600,33600,33600
1103000001,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,F,398200,398200,563200
1103000016,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,339100,339100,339100
1103000017,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,C,697600,697600,697600
1103000017M0004,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,42200,42200,42200
1103000017M0005,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,60900,60900,60900
1103000017M0006,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,51000,51000,51000
1103000017MA006,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,116700,116700,116700
1103000018,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,C,711700,711700,711700
1103000019,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,446500,446500,446500
1103000020,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,175600,175600,175600
1103000021,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,70200,70200,70200
1103000022,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,1054600,1054600,1054600
1103000023,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,63100,63100,63100
1103000024,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,21200,21200,21200
1103000025,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,65200,65200,65200
1103000037,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,460600,460600,460600
1103000038,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,362800,362800,362800
1103000039,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,687700,687700,687700
1103000046,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,F,0,0,1728200
1103000047,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,F,0,0,1097800
1103100013,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,334600,334600,334600
1103100014,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,454000,454000,454000
1103100015,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,607000,607000,607000
1103100016,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,858500,858500,858500
1103100017,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,438400,438400,438400
1103100018,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,448600,448600,448600
1103100019,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,325800,325800,325800
1103100020,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,363100,190100,363100
1103100021,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,325900,325900,325900
1103100022,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,482700,482700,482700
1103100023,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,513900,513900,513900
1103100024,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,248900,248900,248900
1103100025,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,450200,450200,450200
1103100026,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,345700,345700,345700
1103100027,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,429100,429100,429100
1103100028,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,195000,195000,368000
1103100029,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,486600,486600,486600
1103100030,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,608500,608500,608500
1103100031,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,508600,508600,508600
1103100032,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,500600,327600,500600
1103100033,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,399700,399700,399700
1103100034,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,420000,247000,420000
1103100035,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,434700,434700,434700
1103100036,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,462200,462200,462200
1103100037,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,401500,401500,401500
1103100038,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,345000,345000,345000
1103100039,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,355400,355400,355400
1103100040,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,427700,427700,427700
1103100041,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,396500,396500,396500
1103100042,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,645300,645300,645300
1103100043,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,386900,386900,386900
1103100044,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,377600,377600,377600
1103100045,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,573600,573600,573600
1103100046,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,327600,327600,500600
1103100047,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,435600,435600,435600
1103100048,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,419600,419600,419600
1103100049,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,549300,549300,549300
1103100050,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,492200,492200,492200
1103100051,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,442100,269100,442100
1103100052,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,332400,332400,332400
1103100053,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,331900,331900,331900
1103100054,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,452300,452300,452300
1103100055,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,380200,207200,380200
1103100056,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,480600,480600,480600
1103100057,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,524200,524200,524200
1103100058,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,514300,514300,514300
1103100061,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,395900,222900,395900
1103100062,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,ER,0,0,2842500
1103100063,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,291900,291900,464900
1103100064,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,36500,36500,36500
1103100065,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,385900,385900,385900
1103100066,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,507000,507000,507000
1103100067,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,241200,241200,414200
1103100068,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,601400,601400,601400
1103100069,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,342300,342300,342300
1103100070,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,357900,184900,357900
1103100071,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,498200,498200,498200
1103100072,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,365000,365000,365000
1103100073,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,410600,410600,410600
1103100074,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,400100,227100,400100
1103100075,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,559900,386900,559900
1103100076,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,488200,488200,488200
1103100077,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,432000,432000,432000
1103100078,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,628600,455600,628600
1103100079,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,431900,431900,431900
1103100080,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,558900,558900,558900
1103100081,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,465600,465600,465600
1103100082,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,474500,474500,474500
1103100083,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,27700,27700,27700
1103100084,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,414700,414700,414700
1103100085,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,522900,522900,522900
1103100086,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,474500,474500,474500
1103100087,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,457300,457300,457300
1103100088,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,524500,524500,524500
1103100089,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,411200,411200,411200
1103100090,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,530500,530500,530500
1103100091,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,348000,348000,348000
1103100092,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,368800,368800,368800
1103100093,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,339100,339100,339100
1103100094,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,358100,358100,358100
1103100095,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,396700,396700,396700
1103100096,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,360500,360500,360500
1103100097,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,474000,474000,474000
1103100098,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,310600,310600,310600
1103100099,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,380600,380600,380600
1103100100,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,C,4891900,4891900,4891900
1103100100R,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,0,0,0
1103100101,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,ER,0,0,6432300
1103100102,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,372800,199800,372800
1103100103,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,214200,214200,387200
1103100104,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,315700,315700,315700
1103100105,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,403200,403200,403200
1103100106,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,656000,656000,656000
1103100107,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,448700,448700,448700
1103100108,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,442100,0,442100
1103100109,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,404500,404500,404500
1103100110,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,396500,396500,396500
1103100111,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,356000,183000,356000
1103100112,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,344000,344000,517000
1103100113,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,430000,257000,430000
1103100114,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,362100,189100,362100
1103100115,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,458200,458200,458200
1103100116,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,379300,379300,379300
1103100117,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,277200,277200,450200
1103100118,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,500600,500600,500600
1103100119,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,451200,451200,451200
1103100120,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,571400,571400,571400
1103100121,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,536200,536200,536200
1103100122,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,539100,539100,539100
1103100123,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,448900,275900,448900
1103100124,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,521900,521900,521900
1103100125,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,152400,152400,325400
1103100126,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,449000,449000,449000
1103100129,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,516200,516200,516200
1103100130,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,374000,374000,374000
1103100131,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,442800,442800,442800
1103100218,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,82300,82300,82300
1103100302,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,32500,32500,32500
1103100303,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,420000,420000,420000
1103100304,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,613800,613800,613800
1103100305,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,447200,447200,447200
1103130001,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,691100,691100,691100
1103130002,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,593700,593700,593700
1103130003,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,627300,627300,627300
1103130004,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,760900,760900,760900
1103130005,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,632300,632300,632300
1103130006,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,631000,631000,631000
1103130007,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,572800,572800,572800
1103130008,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,753200,753200,753200
1103130009,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,629100,629100,629100
1103130010,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,783600,783600,783600
1103130011,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,647600,647600,647600
1103130012,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,677400,677400,677400
1103130013,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,756700,756700,756700
1103130014,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,632500,632500,632500
1103130015,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,545400,545400,545400
1103130016,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,948800,948800,948800
1103130017,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,862500,862500,862500
1103130018,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,962500,962500,962500
1103130019,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,800500,800500,800500
1103130020,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,590800,590800,590800
1103130021,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,651500,651500,651500
1103130022,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,548400,548400,548400
1103130023,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,567500,567500,567500
1103130024,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,746600,746600,746600
1103130025,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,664100,664100,664100
1103130026,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,838500,838500,838500
1103130027,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,602700,602700,602700
1103130028,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,598900,598900,598900
1103130029,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,690200,690200,690200
1103130030,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,947300,947300,947300
1103130031,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,757100,757100,757100
1103130032,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,662800,662800,662800
1103130033,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,620000,620000,620000
1103130034,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,763100,763100,763100
1103130035,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,730500,730500,730500
1103130036,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,654400,654400,654400
1103130037,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,492000,492000,492000
1103130038,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,766100,766100,766100
1103130039,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,ER,0,0,100
1103130040,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,804600,804600,804600
1103130041,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,600500,600500,600500
1103130042,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,ER,0,0,100
1103130132,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,722200,722200,722200
1103130133,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,712700,712700,712700
1103130134,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,738000,738000,738000
1103130135,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,759600,759600,759600
1103130136,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,953900,953900,953900
1103130137,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,747900,747900,747900
1103130138,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,765600,765600,765600
1103130139,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,868700,868700,868700
1103130140,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,932700,932700,932700
1103130141,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,927700,927700,927700
1103130142,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,763000,763000,763000
1103140001,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,666100,493100,666100
1103140002,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,560900,560900,560900
1103140003,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,526500,526500,526500
1103140004,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,511900,511900,511900
1103140005,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,525500,525500,525500
1103140006,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,504600,504600,504600
1103140007,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,531500,531500,531500
1103140008,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,508100,508100,508100
1103140009,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,495100,495100,495100
1103140010,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,528900,528900,528900
1103140011,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,488700,488700,488700
1103140012,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,616600,616600,616600
1103140013,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,558100,558100,558100
1103140014,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,566400,566400,566400
1103140015,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,551300,551300,551300
1103140016,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,537700,537700,537700
1103140017,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,549600,549600,549600
1103140018,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,574100,574100,574100
1103140019,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,557700,557700,557700
1103140020,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,487100,314100,487100
1103140021,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,575000,575000,575000
1103140022,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,564400,564400,564400
1103140023,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,543500,543500,543500
1103140024,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,ER,0,0,133500
1103140025,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,100,100,100
1103200002,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,394600,394600,394600
1103200003,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,396700,396700,396700
1103200004,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,466700,466700,466700
1103200005,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,487800,487800,487800
1103200006,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,429700,429700,429700
1103200007,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,100900,100900,100900
1103200007M0001,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,123200,123200,123200
1103200008,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,405700,405700,405700
1103200009,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,82300,82300,82300
1103200010,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,87900,87900,87900
1103200011,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,376200,376200,376200
1103200012,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,88500,88500,88500
1103200013,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,231100,231100,231100
1103200014,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,518300,518300,518300
1103200015,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,353700,180700,353700
1103500001,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,F,525800,525800,1528200
1103500002,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,665000,665000,665000
1103500003,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,92700,92700,92700
1103500004,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,1726600,1726600,1726600
1103500005,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,104000,104000,104000
1103500005M0001,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,0,0,0
1103500006,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,674800,674800,674800
1103500007,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,47000,47000,47000
1103500008,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,287400,287400,287400
1103500009,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,C,1651900,1651900,1651900
1103500010,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,375500,375500,375500
1103500011,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,366400,366400,366400
1103500012,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,365500,365500,365500
1103500013,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,358900,358900,358900
1103500014,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,389100,389100,389100
1103500015,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,ER,0,0,1189500
1103500017,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,527200,527200,527200
1103500018,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,505300,505300,505300
1103500019,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,355500,182500,355500
1103500020,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,477500,477500,477500
1103500021,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,425000,425000,425000
1103500022,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,411600,411600,411600
1103500023,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,437400,264400,437400
1103500024,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,414000,414000,414000
1103500025,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,414500,414500,414500
1103500026,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,480000,480000,480000
1103500027,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,410100,410100,410100
1103500028,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,374000,374000,374000
1103500029,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,191400,191400,364400
1103500030,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,439600,439600,439600
1103500031,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,498300,498300,498300
1103500032,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,349500,349500,349500
1103500033,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,395500,395500,395500
1103500034,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,489200,489200,489200
1103500035,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,478500,478500,478500
1103500036,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,418800,418800,418800
1103500037,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,454200,454200,454200
1103500038,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,401500,401500,401500
1103500039,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,496700,496700,496700
1103500040,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,622500,622500,622500
1103500041,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,413300,413300,413300
1103500042,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,783000,783000,783000
1103500043,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,475700,475700,475700
1103500044,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,413900,240900,413900
1103500045,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,549400,549400,549400
1103500046,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,379600,379600,379600
1103500047,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,464400,464400,464400
1103500048,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,360300,360300,360300
1103500049,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,382900,382900,382900
1103500050,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,408700,408700,408700
1103500051,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,418900,418900,418900
1103500053,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,453100,280100,453100
1103500054,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,493800,493800,493800
1103500055,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,389500,389500,389500
1103500056,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,495000,495000,495000
1103500057,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,400500,400500,400500
1103500058,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,427600,427600,427600
1103500059,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,173300,173300,346300
1103500060,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,349000,349000,522000
1103500061,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,536800,536800,536800
1103500062,TRS5,APPOQUINIMINK SCHOOL DIST-TRES,11,R,374500,374500,374500
