PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
0600400004C0220,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,478900,478900,478900
0600400004C0222,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,496500,496500,496500
0600400004C0224,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,487000,487000,487000
0600400004C0226,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,284500,284500,457500
0600400004C0228,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,525400,525400,525400
0600400004C0230,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,531100,531100,531100
0600400004C0232,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,487000,487000,487000
0600400004C0234,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,487100,487100,487100
0600400004C0236,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,562100,562100,562100
0600400004C0238,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,461900,461900,461900
0600400004C0241,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,533500,360500,533500
0600400004C0243,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,506300,506300,506300
0600400004C0245,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,528700,528700,528700
0600400004C0247,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,500600,500600,500600
0600400004C0248,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,564300,564300,564300
0600400004C0249,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,520400,520400,520400
0600400004C0250,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,508400,508400,508400
0600400004C0251,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,480400,480400,480400
0600400004C0252,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,509500,509500,509500
0600400004C0253,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,576700,576700,576700
0600400004C0254,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,540800,540800,540800
0600400004C0258,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,564900,564900,564900
0600400004C0260,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,564800,564800,564800
0600400004C0262,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,601900,601900,601900
0600400004C0264,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,598400,598400,598400
0600400004C0266,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,561800,561800,561800
0600400004C0268,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,584700,584700,584700
0600400004C0270,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,463000,463000,463000
0600400004C0272,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,453300,453300,453300
0600400004C0274,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,466800,466800,466800
0600400004C0276,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,526400,526400,526400
0600400004C0300,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,591100,591100,591100
0600400004C0302,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,555500,555500,555500
0600400004C0304,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,595600,595600,595600
0600400004C0306,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,528600,528600,528600
0600400004C0308,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,453200,453200,453200
0600400004C0310,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,503700,503700,503700
0600400004C0312,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,482100,482100,482100
0600400004C0314,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,555700,555700,555700
0600400004C0316,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,634400,634400,634400
0600400004C0318,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,570800,570800,570800
0600400004C0320,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,629200,629200,629200
0600400004C0322,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,635900,635900,635900
0600400004C0324,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,505300,505300,505300
0600400004C0326,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,569600,569600,569600
0600400004C0328,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,506100,506100,506100
0600400004C0334,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,567700,567700,567700
0600400004C0336,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,546900,546900,546900
0600400004C0337,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,512400,512400,512400
0600400004C0338,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,570200,570200,570200
0600400004C0339,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,506500,506500,506500
0600400004C0341,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,525000,525000,525000
0600400004C0342,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,559100,559100,559100
0600400004C0343,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,587300,587300,587300
0600400004C0344,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,564600,564600,564600
0600400004C0346,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,554600,554600,554600
0600400004C0348,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,558800,558800,558800
0600400004C0352,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,515700,515700,515700
0600400004C0354,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,454500,454500,454500
0600400004C0356,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,483600,483600,483600
0600400004C0358,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,558500,558500,558500
0600400004C0360,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,471800,471800,471800
0600400004C0362,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,505800,505800,505800
0600400004C0364,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,452800,452800,452800
0600400004C0366,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,488200,488200,488200
0600400004C0368,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,534300,534300,534300
0600400004C0370,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,518900,518900,518900
0600400004C0372,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,502800,502800,502800
0600400004C0374,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,578000,578000,578000
0600400004C0376,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,571900,571900,571900
0600400004C0400,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,526900,526900,526900
0600400004C0402,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,528500,528500,528500
0600400004C0404,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,480100,480100,480100
0600400004C0406,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,605600,605600,605600
0600400004C0501,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,694400,694400,694400
0600400004C0503,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,498300,498300,498300
0600400004C0504,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,519600,519600,519600
0600400004C0505,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,484600,484600,484600
0600400004C0506,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,578800,578800,578800
0600400004C0507,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,484000,484000,484000
0600400004C0508,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,525900,525900,525900
0600400004C0509,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,556500,556500,556500
0600400004C0510,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,573100,573100,573100
0600400004C0511,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,625000,625000,625000
0600400004C0512,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,614600,614600,614600
0600400004C0513,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,530600,530600,530600
0600400004C0514,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,476000,476000,476000
0600400004C0515,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,519500,519500,519500
0600400004C0516,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,480600,480600,480600
0600400004C0517,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,535000,535000,535000
0600400004C0518,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,550800,377800,550800
0600400004C0519,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,482800,482800,482800
0600400004C0520,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,439000,439000,439000
0600400004C0521,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,485200,485200,485200
0600400004C0522,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,655300,655300,655300
0600400004C0524,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,485900,485900,485900
0600400004C0526,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,497300,497300,497300
0600400004C0528,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,500600,500600,500600
0600400004C0530,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,641700,641700,641700
0600400004C0531,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,534600,534600,534600
0600400004C0532,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,410100,410100,410100
0600400004C0533,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,521100,521100,521100
0600400004C0534,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,498300,498300,498300
0600400004C0535,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,533100,533100,533100
0600400004C0536,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,646800,646800,646800
0600400004C0537,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,532700,532700,532700
0600400004C0538,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,495100,495100,495100
0600400004C0539,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,602300,602300,602300
0600400004C0540,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,484000,484000,484000
0600400004C0541,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,537500,537500,537500
0600400005,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,493000,493000,493000
0600400006,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,424400,424400,424400
0600400007,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,650000,650000,650000
0600400008,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,366600,366600,366600
0600400009,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,388200,388200,388200
0600400010,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,368100,368100,368100
0600400011,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,502600,502600,502600
0600400012,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,355000,355000,355000
0600400013,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,465500,465500,465500
0600400014,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,529000,529000,529000
0600400016,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,396700,396700,396700
0600400017,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,398400,398400,398400
0600400018,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,129000
0600400019,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,ER,0,0,129000
0600400020,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,I,1218900,1218900,1218900
0600400021,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,277800,277800,277800
0600400023,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,C,3670600,3670600,3670600
0600400025,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,EC,0,0,9500
0600400026,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,958600,958600,958600
0600400027,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,1007200,1007200,1007200
0600400028,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,848100,848100,848100
0600400029,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,1035000,1035000,1035000
0600400030,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,1032500,1032500,1032500
0600400031,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,100,100,100
0600500001,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,C,1405000,1405000,1405000
0600500001M0003,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,68900,68900,68900
0600500001M0004,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,68900,68900,68900
0600500001M0005,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,69700,69700,69700
0600500001M0006,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,70200,0,70200
0600500001M0010,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,69500,69500,69500
0600500001M0011,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,49700,49700,49700
0600500001M0012,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,29600,29600,59300
0600500001M0014,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,74900,74900,74900
0600500001M0015,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,75800,75800,75800
0600500001M0018,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,165700,165700,165700
0600500001M0019,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,52800,52800,52800
0600500001M0022,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,50400,50400,50400
0600500001M0023,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,50300,50300,50300
0600500001M0026,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,51300,51300,51300
0600500001M0027,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,63800,63800,63800
0600500001M0028,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,53400,53400,53400
0600500001M0030,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,50500,50500,50500
0600500001M0033,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,64800,64800,64800
0600500001M0034,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,53000,26500,53000
0600500001M0035,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,0,0,52000
0600500001M0039,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,56600,56600,56600
0600500001M0040,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,108400,108400,108400
0600500001M0042,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,86700,0,86700
0600500001M0044,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,103900,103900,103900
0600500001M0046,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,75500,75500,75500
0600500001M0047,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,81900,81900,81900
0600500001M0048,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,85600,85600,85600
0600500001M0050,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,42600,42600,42600
0600500001M0052,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,81600,81600,81600
0600500001M0054,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,96200,96200,96200
0600500001M0055,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,83200,83200,83200
0600500001M0057,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,84300,0,84300
0600500001M0058,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,89400,89400,89400
0600500001M0059,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,83000,83000,83000
0600500001M0060,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,55700,55700,55700
0600500001M0061,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,69300,69300,138600
0600500001M0064,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,106800,106800,106800
