PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
0701700104,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,946400,946400,1682900
0701700105,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,210800,210800,210800
0701700106,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,190100,190100,190100
0701700107,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,182200,182200,182200
0701700108,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,146500,146500,146500
0701800001,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,597600,597600,597600
0701800002,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,951300,951300,951300
0701800003,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1186400,1186400,1186400
0701800004,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1191100,1191100,1191100
0701800005,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,816100,816100,816100
0701800006,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,904100,904100,904100
0701800007,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1079300,1079300,1079300
0701800008,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,757300,757300,757300
0701800009,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,531000,531000,896600
0701800010,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,871600,871600,871600
0701800011,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,935100,935100,935100
0701800012,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,3100000,3100000,3100000
0701800013,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,383400,383400,383400
0701800014,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1132200,1132200,1132200
0701800015,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1430100,1430100,1430100
0701800016,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1153300,1153300,1153300
0701800017,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,912400,912400,912400
0701800018,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1003000,1003000,1003000
0701800019,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1418500,1418500,1418500
0701800020,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,1144100,1144100,2037900
0701800021,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,1132300
0701800022,TRS2,RED CLAY SCHOOL DIST-TRES,7,EC,0,0,7426800
0701800023,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,12588200
0701800025,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1102800,1102800,1102800
0701800026,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1395000,1395000,1395000
0701800027,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1337800,1337800,1337800
0701800028,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1199800,1199800,1199800
0701800029,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,159600,159600,159600
0701800030,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,0,0,270700
0701800031,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,0,0,486200
0701800032,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,0,0,398100
0701800033,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,0,0,398100
0701800034,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,206400,206400,206400
0701800035,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,145500,145500,145500
0701800036,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,475800,475800,475800
0701800037,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,572500,572500,572500
0701900001,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,526700,526700,526700
0701900002,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,438200,438200,438200
0701900003,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1534000,1534000,1534000
0701900004,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1110100,1110100,1110100
0701900005,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,442600,442600,442600
0701900006,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,278500
0701900007,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,100
0701900008,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,466000,466000,466000
0701900009,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,704800,704800,704800
0701900010,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,1327100,1327100,1327100
0701900011,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,107500,107500,107500
0701900012,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1090400,1090400,1090400
0701900013,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,917700,917700,917700
0701900014,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1067800,1067800,1067800
0701900015,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,862000,862000,862000
0701900016,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,927800,927800,927800
0701900017,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,153800,153800,153800
0701900018,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,100
0701900019,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1174700,1174700,1174700
0701900021,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,64500,64500,64500
0701900022,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,64500,64500,64500
0701900023,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,72000,72000,72000
0701900024,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,17900,17900,17900
0701900025,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,835200,835200,835200
0701900026,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,2136200
0701900027,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,4111700
0701900028,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2948300,2948300,2948300
0701900029,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,405400,405400,405400
0701900030,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1229800,1229800,1229800
0701900031,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1255400,1255400,1255400
0701900032,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1242300,1242300,1242300
0701900033,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2661600,2661600,2661600
0701900034,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,5639800,5639800,5639800
0701900035,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2106300,2106300,2106300
0701900036,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,3066400,3066400,3066400
0701900037,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1973500,1973500,1973500
0701900038,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,630400,630400,630400
0701900039,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,4356300
0702200001,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1163100,1163100,1163100
0702200002,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,604400,604400,604400
0702200003,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1524600,1524600,1524600
0702200004,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,633900,633900,633900
0702200005,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,801900,801900,801900
0702200006,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,784700,784700,784700
0702200008,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,176100,176100,176100
0702200009,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1130500,1130500,1130500
0702200010,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1115500,1115500,1115500
0702200011,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,786700,786700,786700
0702200012,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,917400,917400,917400
0702200013,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1273200,1273200,1273200
0702200014,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,798600,798600,798600
0702200015,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,824200,824200,824200
0702200016,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1412700,1412700,1412700
0702200017,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,961700,961700,961700
0702200018,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,637900,637900,637900
0702200019,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,2099100,2099100,3545200
0702200020,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1718100,1718100,1718100
0702200021,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,3608200,3608200,4599500
0702200022,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,131600,131600,131600
0702200023,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,312900,312900,312900
0702200024,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,631600,631600,631600
0702200025,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,509900,509900,509900
0702200026,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,561000,561000,561000
0702200027,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,3699800
0702200028,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,822600,822600,822600
0702200029,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,588000,588000,588000
0702200030,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,379200,379200,379200
0702200031,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,129000
0702200032,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1662300,1662300,1662300
0702200033,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1357700,1357700,1357700
0702200034,TRS2,RED CLAY SCHOOL DIST-TRES,7,EC,0,0,1422300
0702200035,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1268000,1268000,1268000
0702200036,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,152700,152700,152700
0702200037,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,4148500,4148500,4148500
0702200038,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1086500,1086500,1086500
0702200039,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1237500,1237500,1237500
0702200040,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,173400,173400,173400
0702200041,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,180500,180500,180500
0702200042,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1165900,1165900,1165900
0702200043,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1154000,1154000,1154000
0702200044,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1210900,1210900,1210900
0702200045,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,732900
0702200046,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1590300,1417300,1590300
0702200047,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1124000,1124000,1124000
0702200048,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,961800,961800,961800
0702200049,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,934100,934100,934100
0702200050,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,100,100,100
0702200051,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,955600,955600,955600
0702200052,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1072500,1072500,1072500
0702200053,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,100,100,100
0702200054,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,657200,657200,657200
0702200055,TRS2,RED CLAY SCHOOL DIST-TRES,7,EC,0,0,219700
0702200056,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1222800,1222800,1222800
0702200057,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,475000,475000,475000
0702200058,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,1577600,1577600,1970300
0702200059,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,123800,123800,123800
0702200060,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1675900,1675900,1675900
0702200061,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1992500,1992500,1992500
0702200062,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2103000,2103000,2103000
0702300001,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,3653100,3653100,3653100
0702300002,TRS2,RED CLAY SCHOOL DIST-TRES,7,EC,0,0,61942600
0702300003,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,0,0,287600
0702300004,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1903300,1903300,1903300
0702300005,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,13815200
0702300006,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1834800,1834800,1834800
0702300007,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,846000,846000,846000
0702300008,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2084300,2084300,2084300
0702300009,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1880000,1880000,1880000
0702300010,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,2394500,2394500,3261500
0702300011,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1506400,1506400,1506400
0702300012,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,3418700,3418700,3418700
0702300013,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,844600,844600,844600
0702300014,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1095400,1095400,1095400
0702300015,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,91800,91800,91800
0702300016,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1015800,1015800,1015800
0702300017,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,965600,965600,965600
0702300018,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2091200,2091200,2091200
0702300019,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1446600,1446600,1446600
0702300020,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2945900,2945900,2945900
0702300021,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1425300,1425300,1425300
0702300022,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1794900,1794900,1794900
0702300023,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2688800,2688800,2688800
0702300024,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,4645400,4645400,4645400
0702300025,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,862900,862900,862900
0702300026,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,825300,825300,825300
0702300027,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,989600,989600,989600
0702300028,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,12800000,12800000,12800000
0702300029,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,1718600,1718600,1718600
0702300030,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1495600,1495600,1495600
0702300031,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,746300,746300,746300
0702300032,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1283000,1283000,1283000
0702300033,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,970800,970800,970800
0702300034,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1095000,1095000,1095000
0702300035,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1050000,1050000,1050000
0702300036,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,1316500,1316500,2009000
0702300037,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1353900,1353900,1353900
0702300038,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1201400,1201400,1201400
0702300039,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,892000,892000,892000
0702300040,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1018500,1018500,1018500
0702300041,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1377200,1377200,1377200
0702300042,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2272300,2272300,2272300
0702300043,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,973100,973100,973100
0702300044,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1368800,1368800,1368800
0702300045,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,854300,854300,854300
0702300046,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1132400,1132400,1132400
0702300047,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1306300,1306300,1306300
0702300048,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1519200,1519200,1519200
0702300049,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1538700,1538700,1538700
0702300050,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,9900,9900,9900
0702300051,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1157300,1157300,1157300
0702300052,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,0,0,526300
0702300053,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2110300,2110300,2110300
0702300055,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2004800,2004800,2004800
0702300058,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1597000,1597000,1597000
0702300059,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,927000,927000,927000
0702300060,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2117400,2117400,2117400
0702300061,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1473500,1473500,1473500
0702300062,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,972900,972900,972900
0702300063,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1515400,1515400,1515400
0702300064,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,704200,704200,704200
0702300065,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1242200,1242200,1242200
0702300066,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2084500,2084500,2084500
0702300067,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2552500,2552500,2552500
0702300068,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1277300,1277300,1277300
0702300069,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1668100,1668100,1668100
0702300070,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1396600,1396600,1396600
0702300071,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,174900,174900,174900
0702300072,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,64500,64500,64500
0702300073,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1223400,1223400,1223400
0702300074,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,61700,61700,61700
0702300075,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,51000,51000,51000
0702400001,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1500400,1500400,1500400
0702400003,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1283200,1283200,1283200
0702400004,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,549800,549800,549800
0702400005,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1589500,1589500,1589500
0702400007,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,591000,591000,591000
0702400008,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,180200,180200,180200
0702400009,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2130600,2130600,2130600
0702400010,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1883400,1883400,1883400
0702400012,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,110500,110500,110500
0702400013,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,2761300,2761300,2761300
0702400014,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,1744700,1744700,1744700
0702400016,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1700700,1700700,1700700
0702400016R,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1308000,0,0
0702400018,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,1289600,1289600,1289600
0702400020,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2663700,2663700,2663700
0702400023,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,863300,863300,863300
0702400026,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,1883100,1883100,1883100
0702400027,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,0,0,553900
0702400028,TRS2,RED CLAY SCHOOL DIST-TRES,7,EC,0,0,6711300
0702400030,TRS2,RED CLAY SCHOOL DIST-TRES,7,U,141300,141300,141300
0702400031,TRS2,RED CLAY SCHOOL DIST-TRES,7,F,1800,1800,259600
0702400035,TRS2,RED CLAY SCHOOL DIST-TRES,7,U,129000,129000,129000
0702400036,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1945000,1945000,1945000
0702400037,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1627100,1627100,1627100
0702400038,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,125400,125400,125400
0702400039,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2872100,2872100,2872100
0702400040,TRS2,RED CLAY SCHOOL DIST-TRES,7,C,244400,244400,244400
0702400041,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,3730200,3730200,3730200
0702400042,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1586900,1586900,1586900
0702400043,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1515200,1515200,1515200
0702400044,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1430900,1430900,1430900
0702400045,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,143300,143300,143300
0702400046,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1741900,1741900,1741900
0702400047,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,143200,143200,143200
0702400048,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1836600,1836600,1836600
0702400049,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1743800,1743800,1743800
0702400050,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,111800,111800,111800
0702400051,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1765200,1765200,1765200
0702400052R,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,9800,0,0
0702430001,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,2500
0702430002,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,587000,587000,587000
0702430003,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,579000,579000,579000
0702430005,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,646100,646100,646100
0702430007,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,716500,716500,716500
0702430008,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,1100
0702430009,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,702600,702600,702600
0702430010,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,682100,682100,682100
0702430011,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,715900,715900,715900
0702430012,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,130500
0702430013,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,985900,985900,985900
0702430014,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,554300,554300,554300
0702430015,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,552000,552000,552000
0702430016,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,572500,572500,572500
0702430017,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,732800,732800,732800
0702430018,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,593300,593300,593300
0702430019,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,661100,661100,661100
0702430020,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,806500,806500,806500
0702430021,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,661500,661500,661500
0702430022,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,670000,670000,670000
0702430023,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,842800,842800,842800
0702430024,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,622000,622000,622000
0702430025,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,856500,856500,856500
0702430026,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,2700
0702430027,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,219000
0702430028,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,85200,85200,85200
0702430029,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,128700,128700,128700
0702430030,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2059800,2059800,2059800
0702430031,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,128000,128000,128000
0702430032,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,128700,128700,128700
0702430033,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,131800,131800,131800
0702430034,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,127200,127200,127200
0702430035,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,126400,126400,126400
0702430036,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,144000,144000,144000
0702430037,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,100,100,100
0702430038,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,128700,128700,128700
0702430039,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,127200,127200,127200
0702430040,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,126400,126400,126400
0702430041,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,130300,130300,130300
0702430042,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,127200,127200,127200
0702430043,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,128700,128700,128700
0702430044,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,128700,128700,128700
0702430045,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,129500,129500,129500
0702430046,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,137100,137100,137100
0702430047,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,132600,132600,132600
0702430048,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,145600,145600,145600
0702430049,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,100,100,100
0702430050,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,100,100,100
0702430051,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,100,100,100
0702430052,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,100,100,100
0702430053,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,100,100,100
0702430054,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,127200,127200,127200
0702430055,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,129500,129500,129500
0702430056,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,100,100,100
0702500001,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,3932500
0702500002,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,131300
0702500003,TRS2,RED CLAY SCHOOL DIST-TRES,7,EC,0,0,18086000
0702500005,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1426400,1426400,1426400
0702500006,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1455900,1455900,1455900
0702500007,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,753600,753600,753600
0702500008,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,299100,299100,299100
0702500009,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,1522700,1522700,1522700
0702500010,TRS2,RED CLAY SCHOOL DIST-TRES,7,ER,0,0,4918000
0702500011,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,2282600,2282600,2282600
0702500012,TRS2,RED CLAY SCHOOL DIST-TRES,7,R,854800,854800,854800
