PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
1502100105,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,239700
1502100105M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,13200,13200,13200
1502100106,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,346500,346500,346500
1502100107,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1188300,1188300,1188300
1502100108,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,488100,315100,488100
1502100109,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,315300,315300,315300
1502100110,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,422400,422400,422400
1502100111,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,479200,479200,479200
1502100112,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,350700,177700,350700
1502100113,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,41800,41800,41800
1502100114,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,159400,159400,159400
1502100115,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,541900,541900,541900
1502100116,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,803100,803100,803100
1502100116MA001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,0,0,5500
1502100117,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,26700,26700,26700
1502100118,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,61000,61000,61000
1502100119,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,215800,215800,215800
1502100119M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,47000,47000,47000
1502100120,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,351600,351600,351600
1502100121,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,714200,714200,714200
1502100122,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,416500,416500,416500
1502100124,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,390200,390200,390200
1502100125,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,417200,417200,417200
1502100128,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,398300,398300,398300
1502100129,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,295800,295800,295800
1502100130,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,350200,350200,350200
1502100131,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,333700,160700,333700
1502100132,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,363200,363200,363200
1502100133,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,331800,331800,331800
1502100134,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,336100,336100,336100
1502100135,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,90400
1502100136,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,297700,297700,297700
1502100137,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,328100,328100,328100
1502100138,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,16000,16000,16000
1502100139,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,694100,694100,694100
1502100140,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,895400,895400,895400
1502100140M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,17100,17100,17100
1502100141,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,560700,560700,560700
1502100142,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,543400,543400,543400
1502100143,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,445600,445600,445600
1502100144,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,906100,906100,906100
1502100145,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,372400,372400,372400
1502100146,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,530500,357500,530500
1502100147,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,165800,165800,165800
1502100148,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,669900,669900,669900
1502100149,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,301100,301100,301100
1502100150,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,358000,358000,560000
1502100151,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,418100,245100,418100
1502100153,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1193300,1193300,1193300
1502100154,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,674700,674700,857800
1502100155,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,625300
1502100156,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,468600,468600,468600
1502100157,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,256200,256200,256200
1502100158,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,334800,161800,334800
1502100159,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,758400,758400,758400
1502100160,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,375700,375700,375700
1502100161,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,515800,515800,515800
1502100162,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,257200,257200,430200
1502100163,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,445000,445000,445000
1502100164,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,315300,315300,315300
1502100165,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,342500,342500,342500
1502100166,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,326000,326000,326000
1502100167,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,516900,516900,516900
1502100168,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,523400,523400,523400
1502100169,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,526900,526900,526900
1502100170,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,540000,540000,540000
1502100171,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,603300,603300,603300
1502100172,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,520900,520900,520900
1502100173,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,609500,609500,609500
1502100174,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,487900,487900,487900
1502100175,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,400100,400100,400100
1502100176,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,483800,483800,483800
1502100177,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,306700,306700,479700
1502100178,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,396100,396100,396100
1502100179,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,393300
1502100180,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,433900,433900,433900
1502100181,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,69500,69500,69500
1502100182,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,342800,342800,342800
1502100183,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,431200,431200,431200
1502100184,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,441700,441700,441700
1502100185,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,393500,393500,393500
1502100186,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1392800,1392800,1392800
1502100187,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,406200,406200,406200
1502100188,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,178100,178100,178100
1502100189,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,104700,104700,104700
1502100190,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,84500,84500,84500
1502100191,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,392500,392500,566900
1502100192,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,342800,342800,342800
1502100193,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,214800
1502100194,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,26600,26600,26600
1502100195,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,683200,683200,683200
1502100196,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1513500,1513500,1513500
1502100198,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,828500,828500,1010000
1502100199,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,519700,519700,519700
1502100200,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,183700,183700,356700
1502100201,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,408500,408500,408500
1502100202,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1020600,1020600,1020600
1502100203,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,316600,316600,316600
1502100204,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,491400,491400,491400
1502100205,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,474800,474800,474800
1502100206,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,447700,447700,447700
1502100207,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,942200,942200,942200
1502100208,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,874400,874400,1039400
1502100209,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1171300,1171300,1171300
1502100210,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,905700,905700,905700
1502100212,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,114600,114600,394600
1502100213,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,335400,335400,335400
1502100214,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,0
1502100215,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,0
1502200001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,707200,707200,707200
1502200002,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,550200,550200,2538000
1502200003,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,979400,979400,979400
1502200004,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,605200,605200,605200
1502200005,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,385300,385300,385300
1502200006,TRS6,SMYRNA SCHOOL DIST-TRES,15,ER,0,0,712400
1502200007,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,369500,369500,369500
1502200008,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,626200,626200,626200
1502200009,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,441000,441000,681000
1502200010,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,443500,443500,443500
1502200013,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,295500,122500,295500
1502200014,TRS6,SMYRNA SCHOOL DIST-TRES,15,EC,0,0,988300
1502200021,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,294400,294400,294400
1502200022,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,298000,298000,298000
1502200023,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,199500,199500,199500
1502200025,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,229600,229600,229600
1502200027,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,359000,359000,359000
1502200028,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,431300,431300,431300
1502200029,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,0,0,0
1502200030,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,387700,387700,387700
1502200030M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,49600,49600,49600
1502200033,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,901800
1502200034,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,932300,932300,932300
1502200034M0003,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,0,0,0
1502200035,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,1259800,1259800,1259800
1502200036,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,646000,646000,646000
1502200037,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,467100,467100,467100
1502200038,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,830200,830200,830200
1502200039,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,279000,279000,279000
1502200040,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,478800,478800,478800
1502200041,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,113600,113600,286600
1502200042,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,289600,289600,289600
1502200044,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,203200,203200,203200
1502200045,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,335200,335200,335200
1502200046,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,478500,478500,478500
1502200047,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,200900,200900,200900
1502200048,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,292200,292200,292200
1502200049,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,318400,318400,318400
1502200051,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,178300,178300,178300
1502200053,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,226900,226900,226900
1502200054,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,341200,168200,341200
1502200055,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,256400,256400,256400
1502200056,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,267000,267000,267000
1502200057,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,296700,296700,296700
1502200058,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,394000,394000,394000
1502200059,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,752100,752100,752100
1502200060,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,299900,299900,299900
1502200061,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,394200,394200,394200
1502200070,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,201900,201900,201900
1502200071M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,100,100,100
1502200072,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,437100,264100,437100
1502200073,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,246300,246300,246300
1502200074,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,252100,252100,252100
1502200075,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,1031700,1031700,4437500
1502200076,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,40400,40400,40400
1502200077,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,500400,500400,500400
1502200078,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,461200,461200,461200
1502200079,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,294800,294800,294800
1502200080,TRS6,SMYRNA SCHOOL DIST-TRES,15,EC,0,0,246505900
1502200081,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,644200
1502200082,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,296400,296400,296400
1502200083,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,716000,716000,716000
1502200084,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,404600,404600,404600
1502200086,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,417500,417500,417500
1502200087,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,667700,667700,667700
1502200088,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,551800,551800,551800
1502200089,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,999300,999300,999300
1502200091,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,669900,669900,669900
1502200093,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,1099500,1099500,1099500
1502200094,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,637900,637900,637900
1502200095,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,432900,432900,593900
1502200096,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,280400,280400,280400
1502200097,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,293900,293900,293900
1502200098,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,278200,278200,278200
1502200100,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,572000,572000,572000
1502200101,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,1467700,1467700,1651900
1502200102,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,158800,158800,158800
1502200103,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,511800,511800,511800
1502200105,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,427700,427700,427700
1502200106,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,418200,418200,418200
1502200107,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,353600,353600,353600
1502200108,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,387400,214400,387400
1502200109,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,777600,777600,777600
1502200110,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,521200,521200,521200
1502200111,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,609400,609400,609400
1502200112,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,290800,290800,290800
1502200113,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,307200,307200,307200
1502200114,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,734700,734700,734700
1502200115,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,302900,302900,302900
1502200116,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,269500,269500,269500
1502200117,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,533700,533700,533700
1502200118,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,456400,456400,456400
1502200119,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,53000,53000,53000
1502200120,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,393000,393000,393000
1502200121,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,389100,389100,389100
1502200122,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,341700,341700,341700
1502200123,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,751100,751100,751100
1502200124,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,438100,438100,438100
1502200125,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,454600,454600,454600
1502200126,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,68800,68800,68800
1502200127,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,444100,444100,444100
1502200128,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,382300,382300,382300
1502200129,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,318300,318300,318300
1502200130,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,449000,449000,449000
1502200131,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,74900,74900,74900
1502200133,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,310500,310500,310500
1502200134,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,419000,419000,419000
1502200135,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,527900,527900,527900
1502200136,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,295700,295700,295700
1502200137,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,261000
1502200138,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,388100,388100,388100
1502200139,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,306500,306500,306500
1502200140,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,370100,370100,370100
1502200141,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,385200,385200,385200
1502200142,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,95800,95800,95800
1502200143,TRS6,SMYRNA SCHOOL DIST-TRES,15,EC,0,0,4103600
1502200145,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,564800,564800,564800
1502200146,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,546100,546100,1026000
1502200147,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,428500,428500,689700
1502200148,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,258100,258100,258100
1502200149,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,700400,700400,857100
1502200149M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,50300,50300,50300
1502200150,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,528500,528500,528500
1502200151,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,395700,395700,395700
1502200152,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,433000,433000,783000
1502200153,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,1155400,1155400,1568400
1502200154,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,834300,834300,834300
1502200155,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,140800,140800,313800
1502200156,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,417400,417400,417400
1502200157,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,506800,506800,506800
1502200158,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,486900,486900,486900
1502200159,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,241000,68000,241000
1502200160,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,366000,366000,366000
1502200161,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,385000,385000,385000
1502200162,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,869300,869300,869300
1502200163,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,802800,802800,802800
1502200164,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,180800,180800,180800
1502200165,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,324600,324600,324600
1502200166,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,419400,419400,419400
1502200167,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,597200,597200,597200
1502200170,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,132500,132500,132500
1502200172,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1473700,1473700,1473700
1502200175,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,1494100,1494100,2702800
1502200176,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,71600,71600,71600
1502200177,TRS6,SMYRNA SCHOOL DIST-TRES,15,EC,0,0,1848200
1502200178,TRS6,SMYRNA SCHOOL DIST-TRES,15,EC,0,0,10162700
1502200179,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,37000
1502200180,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,1400,1400,38400
1502200181,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,37000
1502200183,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,37000
1502200184,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,660900,660900,660900
1502200185,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,762600,762600,762600
1502200187,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,60700,60700,1502500
1502200188,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,78700,78700,78700
1502200189,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,284600,284600,622600
1502200190,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,276700,103700,276700
1502200191,TRS6,SMYRNA SCHOOL DIST-TRES,15,EC,0,0,712400
1502200193,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,602400,602400,602400
1502200194,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,414300,414300,414300
1502200195,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,412500,412500,412500
1502200196,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,553800,553800,553800
1502200197,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,501700,501700,501700
1502200198,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,504000,504000,504000
1502200199,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,550600,0,715600
1502200200,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1038000,1038000,1038000
1502200201,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,696400,696400,696400
1502200203,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,72100,72100,72100
1502200203M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,0,0,46100
1502200204,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,517700,517700,682700
1502200205,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,181000,181000,181000
1502200206,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,601200,601200,601200
1502200207,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,666800,666800,666800
1502200208,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,621900,448900,621900
1502200209,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,606000,433000,606000
1502200211,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,37000,37000,37000
1502200212,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,557300,557300,557300
1502200213,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,597100,597100,597100
1502200214,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,738200,738200,738200
1502200215,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1143400,1143400,1143400
1502200216,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,634800,634800,634800
1502200216M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,12800,12800,12800
1502200216M0002,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,47000,47000,47000
1502200216M0003,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,47000,47000,47000
1502200216M0004,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,47000,47000,47000
1502200216M0005,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,47000,47000,47000
1502200217,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,545600,545600,545600
1502200218,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,21000,21000,21000
1502200219,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,691200,691200,691200
1502200220,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1415900,1242900,1415900
1502200221,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,596200,596200,596200
1502200222,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,625700,625700,625700
1502200223,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,659800,659800,659800
1502200225,TRS6,SMYRNA SCHOOL DIST-TRES,15,ER,0,0,1541800
1502200228,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1357100,1357100,1357100
1502200229,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,822600,822600,1055800
1502200230,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,320800,320800,320800
1502200230R,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,0,0,0
1502200231,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,213000
1502200232,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1031300,1031300,1031300
1502200233,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,1114900,1114900,1263900
1502200234,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,259700,259700,259700
1502200235,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,181000
1502200236,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,3700,3700,514100
1502200237,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,470400
1502300001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,314500,141500,314500
1502300002,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,130500,130500,130500
1502300003,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,281800,281800,281800
1502300004,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,345800,345800,345800
1502300005,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,248700,248700,421700
1502300006,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,36700,36700,4313700
1502300007,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,418000,418000,5000000
1502300008,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,802500,802500,8708100
1502300009,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,323100,323100,2295800
